Dynasty,Author,Title,Content,lable
Qing,方彦珍,如梦令 夜咏,金鸭香残烟尽。翠竹无声风定。举袖欲挑灯，回见月光东映。人静。人静。独自推敲诗韵。,6
Song,王岩,残冬客次资阳江,淡云残雪簇江天，策蹇迟回客兴阑。持钵老僧来咒水，倚船商女待搬滩。沙翘白鹭非真静，竹映繁梅奈苦寒。阮籍莫嗟歧路异，旧山溪畔有渔竿。,3
Ming,王寅,春社前三日送兄惟明之淮南,山村赛社浊醪醇，分取余觞劝醉频。弱柳初黄难系马，娇莺新啭似留人。去程姑浦逢寒食，到日雷塘属暮春。故旧相知如有问，长竿今已学垂纶。,5
Ming,王缜,夜泊吕梁,吕梁天作险，舟楫我来频。明月忽过客，青山成故人。雁知寒节信，梅漏隔年春。旅宿今如此，归心似转轮。,5
Yuan,王惟一,西江月,真火本来无候，休拘日月时年。试思混沌未分前。招甚时年证验。跳出五行外面，丝毫不染尘缘。方知这个妙中玄。一粒宝珠出现。,4
NanBei,江淹,从冠军建平王登庐山香炉峰诗（本集军下有行字。《诗纪》同。）,广成爱神鼎，淮南好丹经。此山具鸾鹤，往来尽仙灵。瑶草正翕赩，玉树信葱青。绛气下萦薄，白云上杳冥。中坐瞰蜿虹，俯伏视流星。不寻遐怪极，则知耳目惊。日落长沙渚，曾阴万里生。藉兰素多意，临风默含情。方学松柏隐，羞逐市井名。幸承光诵末，伏思托后旌。,1
Ming,王纶,通元谷,径连瑶草光无际，水泛胡麻春几经。幻化不知天地老，任教门外送山青。,5
Tang,江为,句,吟登萧寺旃檀阁，醉倚王家玳瑁筵。远远朝宗出白云，方圆随处性长存。,2
Qing,王广心,潘山人至自辽左得季给谏消息 其一,塞外潘生到日边，满朝惊喜帛书传。王修负担真千里，季布髡钳竟隔年。华表鹤归愁自语，纥干鹊下冷相怜。知君醉后攀牛角，一种先皇鄗上田。,6
Tang,王涯,其二,年少辞家从冠军，金妆宝剑去邀勋。不知马骨伤寒水，唯见龙城起暮云。,2
Yuan,甘立,郊祀庆成,圜丘亲祀自吾皇，夙驾銮舆建太常。冕服并行周典礼，乐歌不数汉文章。清台夜奏灵光紫，温室朝迎瑞日黄。今代侍臣多马郑，明年应许议明堂。,4
Yuan,李諴,其三,几家墟落烟霞外，数顷禾麻涧谷中。转首云深迷去路，恍然身在武陵东。,4
Ming,叶万善,念奴娇 登中镇山,春容如旧，正花雾，笼明杜宇啼熟。匹马骄嘶，穿石径，彷佛两高三竺。古柏埋云，悬崖咽雪，庙貌犹严肃。残碑几字，苔痕侵上华屋。常忆昨岁香泉，琵琶曲竟赋，别喷珠瀑。此地寻游，空怅恨，荒却吾庐修竹。半日杯閒，十分山兴，对景皆成独。斜阳僻寺，一声归雁横麓。,5
Song,蜀僧,赋湖中渔翁,篮里无鱼欠酒钱，酒家门外系渔船。几回欲脱蓑衣当，又恐明朝是雨天。,3
Ming,释大持,过黄叶庵,未知有水可通船，先问桑田细路偏。门带夕阳敲树㡳，人随宿鸟到篱边。瘿瓢再食便终日，禅榻初安已老年。地不近山无怪石，夜来留得断云眠。,5
Ming,王佐,峡山飞来寺,紫殿金光坠九霄，鱼龙峡里骇波涛。夜闻风雨空山动，晓见云霞别殿高。灵鹊翱翔栖未定，野猿魍魉去还号。昨游绿鬓今如雪，莫怪栽松鹤已巢。,5
NanBei,萧察,咏履诗,双见待声宣，并飞时表异。处卑弥更妍，常安岂悲坠。,1
NanBei,刘遵,四时行生回诗①,三月三日咄泉水，七月七日芍陂塘。凤靥蛾眉妆玉面，朱帘绣户映新妆。,1
Qing,于洁,寄兄沧来 其一,织尽人间寡女丝，三更涕泪一镫知。近来焚却从前稿，不为怀兄不作诗。,6
Song,王安国,游庐山宿栖贤寺,古屋萧萧卧不周，披裘起坐兴绸缪。千山月午乾坤昼，一壑泉鸣风雨秋。迹入尘中惭有累，心期物外欲何求。明朝松路须惆怅，忍更无诗向此游。,3
Yuan,李达衷,辛旽二首① 其一,天地生成品汇烦，谁干洪造擅寒暄。欢情浃洽藏春坞，怒气阴凝敝日云。雉蜃鹰鸠犹足怪，龙鱼鼠虎岂容言。可怜老木风吹倒，萝茑离披失所援。,4
Ming,王希文,为母舅谢东园公题良平芝山八景（山有谢氏祖茔） 其一 大岭云屏,山高出群岫，山下会双流。马跃云生锦，狮拖日作毬。壁立如屏翰，文连并斗牛。千年佳气旺，世泽想松楸。,5
Yuan,全晋,赠月经历,杨柳丝丝不系鞍，送君容易别君难。遥知今夜相思处，人隔关山月正寒。,4
Tang,白居易,春送卢秀才下第游太原谒严尚书,未将时会合，且与俗浮沈。鸿养青冥翮，蛟潜云雨心。烟郊春别远，风碛暮程深。墨客投何处，并州旧翰林。,2
Qing,王至甸,秦淮秋感 其一,翩翩野鹤无归处，五岳云烟脚底生。飞落江南人不识，春潮犹打石头城。,6
Qing,王铎,香河县,颓沙河岸挫，茅舍少人关。里鼓烦霜信，客尘老旧颜。乾坤容雾入，田野任谁闲。何日箕岩倦，床寒可俯攀。,6
Yuan,王玠,西江月,入室先知下手，安炉要会施工。癸生急采向黄中。逆把天轮旋动。赤子飞神入海，苍龙骑上南宫。片时啸咏下瑶空。十极神仙皈奉。,4
Yuan,《中和乐章》,雪中梅,真主武功成。四海睹文明。韶濩咸英。虞廷兽舞，岐山凤鸣。五彩庆云生。看海宇战尘清。朝野欢腾。文谟武烈，四方扬颂声。,4
Ming,包尔庚,同卧子避暑净业寺,长安有仕子，焦然骛广术。夕负炎埃归，朝触熛烟出。怀抱既以乖，俯仰成牵率。纷纷许史家，竞弄如年日。选荫激齐讴，临坻汎赵瑟。玉手断玄冰，金柈荐丹实。吾徒引胜流，骀荡依清室。楼雉览参差，岭云更峣崒。遥渚虫光升，高树蝉吟毕。充充芳气盈，翩翩鱼鸟逸。谁云京洛尘，一往缁素质？,5
Song,方惟深,挽张几道,吴郡声名顾与张，龙门当日共升堂。青衫始见登华省，丹旐俄闻入故乡。含泪孤儿生面垢，断肠慈母满头霜。嗟君十载人间事，不及南柯一梦长。,3
Yuan,李唐宾,望远行,谩抚银筝。暂也那消停。响瑶阶风韵清。忽惊起潇湘外寒雁儿叫破沙汀。支楞的泪湿弦初定。弦初定。银河淡月明。相思调再整。蓦感起花阴外那个人听。高力士诉与实情。金鎞儿諕得人孤另。,4
NanBei,陆罩,咏笙诗,管清罗袖拂，响合绛唇吹。含情应节转，逸态逐声移。所美周王子，弄羽一参差。,1
Qing,王泰际,题秋海棠,断肠春色里，何事又关秋。翠袖不须竹，朱颜只近愁。诗篇妾薄命，歌谱小梁州。禁足行阶下，情生欲白头。,6
Yuan,王丹桂,好离乡,坐久欲胧晴。不觉天公祥瑞呈。夜暖忽闻岩滴，声声。唤觉游仙梦不成。靸履起开扃。四望遥峰尽变更。唯有长松天性异。坚贞。独倚幽岩显道清。,4
NanBei,谢晦,连句诗,功遂侔昔人，保退无智力。既涉太行险，斯路信难陟。,1
NanBei,刘骏,拜衡阳文王义季墓诗,昧旦凭行轼，濡露及山庭。投步矜履蹈，举目增凄清。轺路灭归轸，沦闼负重扃。深松朝已雾，幽隧晏未明。长杨敷晚素，宿草披初青。哀往起沈泉，追爱恸中情。竹帛凭年远，世范随伏倾。,1
Yuan,任士林,客游华亭访卫山斋,东浙青山少，西湖白发新。渐多江海伴，更卜水云邻。杨柳初笼雨，蒹葭欲剩春。不愁成汗漫，天地有閒身。,4
Song,王初,雪霁,星榆叶叶昼离披，云粉千重凝不飞。昆玉楼台珠树密，夜来谁向月中归。,3
NanBei,冯太后,青台歌,青台雀。青台雀。缘山采花额颈著。,1
NanBei,刘潜,闺怨诗,本无金屋宠，长作玉阶悲。一乖西北丽，宁复城南期。永巷愁无歇，应门闭有时。空劳织素巧，徒为团扇词。匡床终不共，何由横自私。,1
Song,史浩,次韵赵若拙酴醾,春去雪又在，夜寒风自香。娉婷白玉面，缥缈碧云裳。露下已侵袂，月明初度墙。婆娑光影下，老子坐胡床。,3
WeiJin,左延年,秦女休行,始出上西门。遥望秦氏庐。秦氏有好女。自名为女休。休年十四五。为宗行报仇。左执白杨刃。右据宛鲁矛。雠家便东南。仆僵秦女休。女休西上山。上山四五里。关吏呵问女休。女休前置辞。平生为燕王妇。于今为诏狱囚。平生衣参差。当今无领襦。明知杀人当死。兄言怏怏。弟言无道忧。女休坚词为宗报雠。死不疑。杀人都市中。徼我都巷西。丞卿罗东向坐。女休悽悽曳梏前。两徒夹我持刀。刀五尺馀。刀未下。朣胧击鼓赦书下。,0
Qing,王嵩高,其二,柔条初种不胜鸦，青粉墙边问阿家。恰悔当初容易别，几番飞絮又飞花。,6
NanBei,崔浩,广德殿碑颂,肃清帝道，振慑四荒，有蛮有戎，自彼氐羌，无思不服，重译稽颡，恂恂南秦，敛敛推亡，峨峨广德，奕奕焜煌。,1
Ming,王知谦,夏日即事,软饱三杯午梦醒，扶筇纵步竹边行。清风满径襟怀爽，喜见儿孙次第生。,5
Yuan,释文信,题吴仲圭为松岩和尚画竹,吴郎平生真不俗，千亩琅玕在渠腹。有时写出与人看，叶叶枝枝动寒绿。之子爱之如千金，袖中戛戛鸣玉音。莫教风雨化龙去，明日葛陂何处寻。,4
Qing,王至甸,其三,旧院风流尚管弦，黄冠云水亦华颠。卧吹横笛淮波晚，一舸重来自在眠。,6
Ming,尹铉,昼寝,枕高春昼永，睡至辄如醒。暂为看书卧，仍闻鼾鼻鸣。移头难自强，揩眼不能明。起坐俄成律，吟来语转清。,5
Qing,王名标,法华寺①,野寺钟初起，香台竹半遮。松阴堪系马，径曲不容车。吠客穿篱犬，窥人隐树鸦。老僧谈妙谛，古佛坐莲花。何处寻梦蝶，还来问法华。楼高云未散，山静日将斜。园木生佳果，斋厨煮素茶。徘徊怜景色，归路绕烟霞。,6
Ming,王英,赠伍子正还缡山旧隐,积翠群峰出，盘云古洞深。涧花春带雨，山木晚澄阴。猿鹤多年别，江湖万里心。还携谢安妓，归去一登临。,5
Ming,丘刘,其三,千山万水玉人遥，人事音书谩寂寥。惆怅一年春又去，更无消息到今朝。,5
Yuan,杜仁杰,病中枕上,忽忽卧几月，遂成疏懒名。却因久病后，更觉万缘轻。月落窗影动，夜寒灯晕生。狸奴似相慰，分坐守残更。,4
Tang,宋之问,蓝田山庄,宦游非吏隐，心事好幽偏。考室先依地，为农且用天。辋川朝伐木，蓝水暮浇田。独与秦山老，相欢春酒前。,2
Yuan,山主,临江仙,菩萨端严身相好，朱颜粉腻容仪。冠侵霄汉玉毫飞。花鬘影里，端坐证无为。阵阵香风胜瑞彩，身披素帔天衣。鸟盘云鬓月初眉。圆光项上，照耀紫光辉。,4
Ming,丁克仁,寄朴承旨庆胤① 其一,年才四十步银台，世上功名正是魁。岂识泰山山下老，不知忧喜漫徘徊。,5
NanBei,李爽,赋得芳树诗,芳树千株发，摇荡三阳时。气软来风易，枝繁度鸟迟。春至花如锦，夏近叶成帷。欲寄边城客，路远讵能持。,1
Qing,王又旦,其二,佳气葱葱傍海生，营州今是汉西京。龙归丰沛连朝饮，火照枌榆彻晓明。旧事华封传道路，当时羽骑绕边城。振衣直上高峰望，大漠烟销北斗横。,6
Yuan,叶李,金错刀 放还遇贾似道,君来路，吾归路，来来去去何时住。公田关子竟何如，国事当时谁汝误。雷州户，崖州户，人生会有相逢处。客中颇恨乏蒸羊，聊赠一篇长短句。,4
Tang,方干,途中逢孙辂因得李频消息,灞上寒仍在，柔条亦自新。山河虽度腊，雨雪未知春。正忆同袍者，堪逢共国人。衔杯益无语，与尔转相亲。,2
NanBei,沈趍,咏雀诗,肌薄少滋腴，色浅非丹翠。不惧越王羞，宁怀秦后珥。傍檐葺寒草，循场啄馀穗。且欣大厦成，焉须鸿鹄志。,1
Ming,王跂,灯下无酒戏作,垂帘深草映秋篸，上檠秋虫鼓翼双。欲采絺花招远客，倍因莼菜忆澄江。和烟树色时沾榻，带雨钟声夕殷窗。毕卓有愁禁独坐，比邻白药未开缸。,5
Tang,江为,旅怀,迢迢江汉路，秋色又堪惊。半夜闻鸿雁，多年别弟兄。高风云影断，微雨菊花明。欲寄东归信，裴回无限情。,2
Tang,王元,句,伴行惟瘦鹤，寻寺入深云。,2
Yuan,王玠,沁园春 耕,八口之家，五亩之宅，树之以桑。买吴牛十角，拖犁拽耙，耕翻大地，泼草开荒。下种依时，移苗应候，裁向中田灌水浆。灵苗长，看盈畴遍野，处处风光。秋来雨顺时康。有黍米凝珠滴露香。向六时勤顾，三更不睡，呼男呼女，采取回仓。击坏讴歌，烹鸡酌酒，妇乐夫欢饮一觞。无他事，但存诚守朴，稽首羲皇。,4
Qing,方彦珍,意难忘 与夫子夜坐，书此述怀,前世何缘，喜今生聚首，声气相联。伯鸾偕德耀，玉树配青莲。言既合、意双虔。更避俗心坚。最堪欣、案眉朝夕，彼此生怜。不须悟道参禅。领衡门幽趣，纸阁芦帘。埋名追隐士，养性学闲仙。棋共著，韵同拈。每并坐齐肩。志清高、心存忠恕，仁义求全。,6
Ming,方凤,晚泊安陵,轻艘依树泊，小店枕流开。城柝归鸦散，墙灯宿鹭猜。风狂欺客鬓，酒薄减诗才。怕是微茫月，将愁入梦来。,5
Qing,丁瑜,家居,木石风花结四邻，寂寥门巷久无人。昔年燕子今重到，始信交情尔独真。,6
Tang,王鼎,又题,风落桂枝惊鹤去，水流山果向人来。,2
Ming,大方,行营漫兴,北地得春晚，萧关积雪多。风云驱部伍，旄纛遍山河。羌笛翻胡调，秦兵杂楚歌。汉家飞将在，不必问廉颇。,5
Qing,于觉世,送别北山都谏,竹西亭下放舟行，一曲骊歌送客情。去尽游人山色暮，昆仑冈畔又潮生。,6
Song,毛直方,其五,本无租赋本无田，不知历日不知年。谁信渔家小船上，犹是无怀并葛天。,3
Ming,王云凤,岐山道中,岐下山川自不同，西来瞻眺未能东。地非汉故空陵寝，民是周馀近镐丰。欲听凤凰鸣晓日，又看禾黍动秋风。平生吊古情无限，千载兴亡一望中。,5
Qing,王芑孙,其十一,也道居丧不着徘，墨衰聊用布为衣。不愁今岁寒无帽，新向坟头送葬归。,6
Song,丘葵,送元鼎学士,秋风甫联骑，朔雪又回车。北道奇男子，南游行秘书。碧幢留别句，丹陛庆新除。头白逢昭代，吾甘渭水渔。,3
Yuan,王翊龙,谢王绣使同二教举充讲宾,绣衣玉斧下青冥，端为斯文主夏盟。师道更全双璧白，讲堂初奏六茎清。秦灰不烬诗书种，孔壁犹铿丝竹声。惟有渔翁祇自叹，谈经敢望汉鸿生。,4
Yuan,余寅,其三 沪渎垒,我过袁崧宅，重寻沪渎津。英雄千载下，遗垒大江滨。,4
WeiJin,习嘏,长鸣鸡赋,嘉鸣鸡之令美，智穷神而八冥。审璇玑之回遽，定昏明之至精。应青阳于将曙，忽鹤立而凤停。乃拊翼以赞时，遂延颈而长鸣。若乃本其形像，详其羽仪。朱冠玉珰，彤素并施。纷葩赫奕，彩色流离。殊姿艳溢，采曜华披。雍容郁茂，飘摇风靡。扇六翮以增晖，舒毛毳而下垂。违双距之岌峨，曳长尾之逶迤。,0
Ming,卞荣,何竹鹤山水,袁州太守何其贤，鸟中之凤人中仙。眼空四海胸云梦，悬车早赋归来篇。锄云自种三径竹，养鹤只买二顷田。明窗净几拂缣素，兴至落笔生云烟。杂花幽草各缛丽，苍膝古木相钩连。云门若耶在纤未，咫尺弱水蓬壶天。吾乡风流徐孺子，太守下榻三年前。青丝玉壶送春酒，碧桃花底开琼筵。醉倾墨汁如流泉，幻出斜川及辋川。分明孺子卜筑处，牵萝补茅三四椽。左图右史看不厌，光风霁月心悠然。逍遥庄叟室虚白，澹泊扬雄草太玄。蹇予买邻乏百万，所蓄旧物惟青毡。肩舆数许造竹所，江空岁宴相周旋。,5
Song,王周,和程刑部三首 其一 公会亭,公事公言地，标名姓必臧。江山如得助，谈笑若为妨。均赋乡原肃，详刑郡邑康。官箴居座右，夙夜算难忘。,3
